No,Provinsi,Pemerintah,,,,,,,,,,,,Pemerintah Daerah,,,,,,,,,Swasta,,,Total RS,,
,,Kementerian Kesehatan,,,Kepolisian,,,Tentara Nasional Indonesia,,,Kementerian Lain dan BUMN,,,Pemerintah Provinsi,,,Pemerintah Kabupaten,,,Pemerintah Kota,,,Swasta,,,,,
,,m u m U S R,su su h K S R,h a lm u J,m u m U S R,su su h K S R,h a lm u J,m u m U S R,su su h K S R,h a lm u J,m u m U S R,su su h K S R,h a lm u J,m u m U S R,su su h K S R,h a lm u J,m u m U S R,su su h K S R,h a lm u J,m u m U S R,su su h K S R,h a lm u J,m u m U S R,su su h K S R,h a lm u J,m u m U S R,su su h K S R,h a lm u J
5,Jambi,787,473,28,88,14,3.883,1.062,483,148,192,118,109,121,522,0,8.028,3.066,11.094,,,,,,,,,
6,Sumatera Selatan,1.748,836,43,157,34,7.664,2.247,1.045,348,205,232,224,431,948,0,16.162,7.164,23.326,,,,,,,,,
7,Bengkulu,327,222,16,48,5,1.874,759,214,357,72,107,42,74,291,0,4.408,1.136,5.544,,,,,,,,,
8,Lampung,1.161,695,28,95,12,5.014,1.512,416,172,158,158,121,139,768,0,10.449,5.621,16.070,,,,,,,,,
9,Kepulauan Bangka Belitung,334,214,11,36,10,1.800,340,223,62,41,71,52,108,256,0,3.558,1.514,5.072,,,,,,,,,
10,Kepulauan Riau,551,268,32,57,14,2.318,595,252,138,40,74,57,109,320,0,4.825,2.291,7.116,,,,,,,,,
11,DKI Jakarta,8.778,2.777,463,692,72,20.494,2.327,3.451,529,163,516,738,1.175,2.537,0,44.712,23.358,68.070,,,,,,,,,
12,Jawa Barat,9.223,3.973,499,985,110,32.962,6.384,4.417,681,436,814,1.057,2.037,4.258,0,67.836,32.745,100.581,,,,,,,,,
13,Jawa Tengah,6.859,3.106,206,547,166,35.453,6.020,4.202,423,563,1.057,1.104,2.099,3.957,0,65.762,30.484,96.246,,,,,,,,,
14,DI Yogyakarta,1.800,743,129,156,28,5.232,783,701,81,141,207,223,520,802,0,11.546,5.561,17.107,,,,,,,,,
15,Jawa Timur,8.155,3.257,334,657,732,28.776,6.141,3.731,726,548,1.038,732,1.582,3.588,0,59.997,31.199,91.196,,,,,,,,,
16,Banten,3.170,1.311,203,307,39,9.062,1.997,1.476,467,146,220,376,448,1.284,0,20.506,8.036,28.542,,,,,,,,,
17,Bali,2.158,866,24,164,16,6.191,1.824,527,148,172,281,103,219,715,0,13.408,5.926,19.334,,,,,,,,,
18,Nusa Tenggara Barat,668,456,22,47,19,3.650,1.029,365,166,87,149,90,259,510,0,7.517,2.882,10.399,,,,,,,,,
19,Nusa Tenggara Timur,468,418,2,55,9,3.992,1.159,429,176,126,188,104,264,515,0,7.905,2.953,10.858,,,,,,,,,
20,Kalimantan Barat,723,436,24,72,11,3.940,850,451,83,107,163,102,147,521,0,7.630,3.875,11.505,,,,,,,,,
21,Kalimantan Tengah,302,227,12,38,7,2.239,529,241,71,48,155,48,97,307,0,4.321,1.634,5.955,,,,,,,,,
22,Kalimantan Selatan,990,435,25,88,23,3.834,958,472,89,121,188,66,173,511,0,7.973,3.315,11.288,,,,,,,,,
23,Kalimantan Timur,1.149,688,64,115,26,6.092,1.301,594,161,95,157,167,176,688,0,11.473,6.113,17.586,,,,,,,,,
24,Kalimantan Utara,3,14,1,1,0,73,34,8,5,3,3,0,1,13,0,159,25,184,,,,,,,,,
25,Sulawesi Utara,890,455,6,70,12,4.045,465,240,141,119,113,91,87,195,0,6.929,2.544,9.473,,,,,,,,,
26,Sulawesi Tengah,506,336,15,54,23,4.358,1.198,354,452,182,134,80,82,305,0,8.079,2.220,10.299,,,,,,,,,
27,Sulawesi Selatan,2.554,960,83,337,17,10.615,2.514,1.255,669,260,453,324,516,1.249,0,21.806,5.799,27.605,,,,,,,,,
28,Sulawesi Tenggara,326,216,6,57,16,2.004,713,302,354,61,151,58,84,224,0,4.572,868,5.440,,,,,,,,,
29,Gorontalo,204,168,5,19,1,1.073,327,153,109,36,113,17,16,131,0,2.372,1.107,3.479,,,,,,,,,
30,Sulawesi Barat,130,81,7,23,0,1.168,471,124,73,21,49,24,27,104,0,2.302,357,2.659,,,,,,,,,
31,Maluku,222,171,7,22,5,1.741,414,116,109,97,109,32,40,135,0,3.220,918,4.138,,,,,,,,,
32,Maluku Utara,167,161,2,18,4,1.326,474,144,223,32,85,29,40,211,0,2.916,686,3.602,,,,,,,,,
33,Papua Barat,178,143,1,25,4,1.123,323,138,130,45,45,26,44,148,0,2.373,838,3.211,,,,,,,,,
34,Papua,386,378,9,56,3,3.363,678,372,195,124,203,60,58,352,0,6.237,1.903,8.140,,,,,,,,,
Indonesia,,64.233,28.788,2.458,5.877,1.563,245.407,54.832,30.514,8.864,5.171,8.484,7.207,13.059,30.268,0,506.725,217.971,724.696,,,,,,,,,
No,Provinsi,Dokter Spesialis Dasar,,,,Dokter Spesialis Penunjang,,,,,Spesialis Lain,Dokter Gigi Spesialis,Total,,,,,,,,,,,,,,,
,,Spesialis Penyakit Dalam,Spesialis Obstetri dan Ginekologi,Spesialis Anak,Spesialis Bedah,Spesialis Radiologi,Spesialis Anestesi,Spesialis Patologi Klinik,Spesialis Patologi Anatomi,Spesialis Rehabilitasi Medik,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),(6),(7),(8),(9),(10),(11),(12),(13),(14),,,,,,,,,,,,,,,
1,Aceh,189,163,171,123,49,104,56,15,13,613,25,1.521,,,,,,,,,,,,,,,
2,Sumatera Utara,480,615,533,357,150,312,168,89,25,1.817,50,4.596,,,,,,,,,,,,,,,
3,Sumatera Barat,156,174,131,120,31,82,45,21,10,1.021,34,1.825,,,,,,,,,,,,,,,
4,Riau,157,196,174,123,59,110,37,19,18,590,42,1.525,,,,,,,,,,,,,,,
5,Jambi,94,101,74,79,37,60,32,16,9,285,28,815,,,,,,,,,,,,,,,
6,Sumatera Selatan,223,255,183,145,62,107,36,34,19,684,43,1.791,,,,,,,,,,,,,,,
7,Bengkulu,54,53,38,37,12,25,13,7,2,86,16,343,,,,,,,,,,,,,,,
8,Lampung,127,162,129,107,70,96,50,18,12,390,28,1.189,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,38,47,38,32,22,24,18,8,6,101,11,345,,,,,,,,,,,,,,,
10,Kepulauan Riau,54,81,63,50,24,45,26,13,9,186,32,583,,,,,,,,,,,,,,,
11,DKI Jakarta,735,988,815,503,362,606,185,109,175,4.300,463,9.241,,,,,,,,,,,,,,,
12,Jawa Barat,837,1.159,1.095,646,455,690,262,103,216,3.760,499,9.722,,,,,,,,,,,,,,,
13,Jawa Tengah,782,726,667,568,379,571,205,66,162,2.733,206,7.065,,,,,,,,,,,,,,,
14,DI Yogyakarta,211,186,204,142,111,125,65,20,28,708,129,1.929,,,,,,,,,,,,,,,
15,Jawa Timur,819,958,819,628,422,596,244,109,179,3.381,334,8.489,,,,,,,,,,,,,,,
16,Banten,276,421,393,192,164,247,96,34,79,1.268,203,3.373,,,,,,,,,,,,,,,
17,Bali,249,273,218,174,79,192,43,34,22,874,24,2.182,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,68,94,61,64,25,50,21,11,6,268,22,690,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,68,73,58,69,22,44,23,10,6,95,2,470,,,,,,,,,,,,,,,
20,Kalimantan Barat,85,110,89,85,42,55,22,6,7,222,24,747,,,,,,,,,,,,,,,
21,Kalimantan Tengah,37,38,31,29,17,20,18,3,8,101,12,314,,,,,,,,,,,,,,,
22,Kalimantan Selatan,109,134,106,73,42,72,35,17,24,378,25,1.015,,,,,,,,,,,,,,,
23,Kalimantan Timur,112,151,113,95,52,90,40,14,17,465,64,1.213,,,,,,,,,,,,,,,
24,Kalimantan Utara,0,1,1,0,0,0,0,0,0,1,1,4,,,,,,,,,,,,,,,
25,Sulawesi Utara,115,112,129,76,36,64,17,7,19,315,6,896,,,,,,,,,,,,,,,
26,Sulawesi Tengah,57,61,52,52,26,38,20,8,4,188,15,521,,,,,,,,,,,,,,,
27,Sulawesi Selatan,279,316,212,185,140,180,100,40,22,1.080,83,2.637,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,42,49,41,36,19,32,13,4,0,90,6,332,,,,,,,,,,,,,,,
29,Gorontalo,30,26,23,20,10,19,9,1,2,64,5,209,,,,,,,,,,,,,,,
30,Sulawesi Barat,15,13,18,20,7,10,4,0,1,42,7,137,,,,,,,,,,,,,,,
31,Maluku,30,28,21,30,16,22,4,3,1,67,7,229,,,,,,,,,,,,,,,
32,Maluku Utara,29,28,20,22,9,13,5,1,2,38,2,169,,,,,,,,,,,,,,,
33,Papua Barat,24,28,29,31,7,15,7,0,1,36,1,179,,,,,,,,,,,,,,,
34,Papua,46,52,44,56,17,32,18,3,8,110,9,395,,,,,,,,,,,,,,,
Indonesia,,6.627,7.872,6.793,#,#,#,1.937,#,1.112,#,#,66.691,,,,,,,,,,,,,,,
No,Provinsi,Jumlah Rumah Sakit Kabupaten/Kota Kelas C yang Melaporkan Data,Jumlah RS yang Memiliki 4 Dokter Spesialis Dasar dan 3 Dokter Spesialis Penunjang,%,,,,,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),,,,,,,,,,,,,,,,,,,,,,,,
1,Aceh,15,5,"33,33",,,,,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,21,14,"66,67",,,,,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,15,6,"40,00",,,,,,,,,,,,,,,,,,,,,,,,
4,Riau,11,6,"54,55",,,,,,,,,,,,,,,,,,,,,,,,
5,Jambi,9,6,"66,67",,,,,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,9,4,"44,44",,,,,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,7,3,"42,86",,,,,,,,,,,,,,,,,,,,,,,,
8,Lampung,12,10,"83,33",,,,,,,,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,6,6,"100,00",,,,,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,5,3,"60,00",,,,,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta*,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,15,12,"80,00",,,,,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,26,21,"80,77",,,,,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,3,2,"66,67",,,,,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,28,21,"75,00",,,,,,,,,,,,,,,,,,,,,,,,
16,Banten,5,4,"80,00",,,,,,,,,,,,,,,,,,,,,,,,
17,Bali,3,2,"66,67",,,,,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,9,8,"88,89",,,,,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,16,7,"43,75",,,,,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,12,8,"66,67",,,,,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,11,4,"36,36",,,,,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,10,9,"90,00",,,,,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,11,9,"81,82",,,,,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,1,0,"0,00",,,,,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,10,3,"30,00",,,,,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,12,8,"66,67",,,,,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,21,9,"42,86",,,,,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,9,5,"55,56",,,,,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,4,3,"75,00",,,,,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,4,1,"25,00",,,,,,,,,,,,,,,,,,,,,,,,
31,Maluku,6,1,"16,67",,,,,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,4,2,"50,00",,,,,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,6,4,"66,67",,,,,,,,,,,,,,,,,,,,,,,,
34,Papua,8,6,"75,00",,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,,344,212,"61,63",,,,,,,,,,,,,,,,,,,,,,,,
No,Provinsi,Jumlah RS,Jumlah RS yang Melakukan Pengelolaan Limbah Medis,%,,,,,,,,,,,,,,,,,,,,,,,,
(1),(2),(3),(4),(5),,,,,,,,,,,,,,,,,,,,,,,,
1,Aceh,67,6,"8,96",,,,,,,,,,,,,,,,,,,,,,,,
2,Sumatera Utara,211,20,"9,48",,,,,,,,,,,,,,,,,,,,,,,,
3,Sumatera Barat,77,44,"57,14",,,,,,,,,,,,,,,,,,,,,,,,
4,Riau,73,53,"72,60",,,,,,,,,,,,,,,,,,,,,,,,
5,Jambi,41,10,"24,39",,,,,,,,,,,,,,,,,,,,,,,,
6,Sumatera Selatan,78,6,"7,69",,,,,,,,,,,,,,,,,,,,,,,,
7,Bengkulu,23,15,"65,22",,,,,,,,,,,,,,,,,,,,,,,,
8,Lampung,77,68,"88,31",,,,,,,,,,,,,,,,,,,,,,,,
9,Kepulauan Bangka Belitung,24,6,"25,00",,,,,,,,,,,,,,,,,,,,,,,,
10,Kepulauan Riau,33,3,"9,09",,,,,,,,,,,,,,,,,,,,,,,,
11,DKI Jakarta,203,185,"91,13",,,,,,,,,,,,,,,,,,,,,,,,
12,Jawa Barat,350,123,"35,14",,,,,,,,,,,,,,,,,,,,,,,,
13,Jawa Tengah,290,145,"50,00",,,,,,,,,,,,,,,,,,,,,,,,
14,DI Yogyakarta,82,49,"59,76",,,,,,,,,,,,,,,,,,,,,,,,
15,Jawa Timur,381,28,"7,35",,,,,,,,,,,,,,,,,,,,,,,,
16,Banten,112,48,"42,86",,,,,,,,,,,,,,,,,,,,,,,,
17,Bali,65,25,"38,46",,,,,,,,,,,,,,,,,,,,,,,,
18,Nusa Tenggara Barat,36,7,"19,44",,,,,,,,,,,,,,,,,,,,,,,,
19,Nusa Tenggara Timur,50,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,
20,Kalimantan Barat,48,3,"6,25",,,,,,,,,,,,,,,,,,,,,,,,
21,Kalimantan Tengah,26,10,"38,46",,,,,,,,,,,,,,,,,,,,,,,,
22,Kalimantan Selatan,44,9,"20,45",,,,,,,,,,,,,,,,,,,,,,,,
23,Kalimantan Timur,54,22,"40,74",,,,,,,,,,,,,,,,,,,,,,,,
24,Kalimantan Utara,10,4,"40,00",,,,,,,,,,,,,,,,,,,,,,,,
25,Sulawesi Utara,46,1,"2,17",,,,,,,,,,,,,,,,,,,,,,,,
26,Sulawesi Tengah,37,2,"5,41",,,,,,,,,,,,,,,,,,,,,,,,
27,Sulawesi Selatan,106,35,"33,02",,,,,,,,,,,,,,,,,,,,,,,,
28,Sulawesi Tenggara,34,5,"14,71",,,,,,,,,,,,,,,,,,,,,,,,
29,Gorontalo,14,6,"42,86",,,,,,,,,,,,,,,,,,,,,,,,
30,Sulawesi Barat,12,1,"8,33",,,,,,,,,,,,,,,,,,,,,,,,
31,Maluku,28,2,"7,14",,,,,,,,,,,,,,,,,,,,,,,,
32,Maluku Utara,20,3,"15,00",,,,,,,,,,,,,,,,,,,,,,,,
33,Papua Barat,18,1,"5,56",,,,,,,,,,,,,,,,,,,,,,,,
34,Papua,43,1,"2,33",,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,,2.813,946,"33,63",,,,,,,,,,,,,,,,,,,,,,,,
